precinct_id,district_id,total,white,black,asian,hispanic,other,GEOID,democratic_votes,republican_votes,total_votes,district,representative,party,incumbent_race,margin
798,6,8972,5764,80,116,2275,737,41047-405,2206,2308,4704,6,Andrea Salinas,Democrat,Hispanic,0.55
799,6,478,311,8,10,104,45,41047-678,93,151,255,6,Andrea Salinas,Democrat,Hispanic,0.55
800,6,5075,3938,85,133,532,387,41047-323,2214,836,3170,6,Andrea Salinas,Democrat,Hispanic,0.55
801,6,5050,3693,45,85,856,371,41047-404,1407,1615,3138,6,Andrea Salinas,Democrat,Hispanic,0.55
802,6,36,34,1,0,0,1,41047-589,14,18,32,6,Andrea Salinas,Democrat,Hispanic,0.55
803,6,5360,4185,57,143,544,431,41047-372,2052,1569,3771,6,Andrea Salinas,Democrat,Hispanic,0.55
804,6,89,61,1,9,14,4,41047-792,14,21,38,6,Andrea Salinas,Democrat,Hispanic,0.55
805,6,1600,793,13,209,494,91,41047-351,500,432,945,6,Andrea Salinas,Democrat,Hispanic,0.55
806,6,5379,4102,48,143,704,382,41047-403,1614,1921,3665,6,Andrea Salinas,Democrat,Hispanic,0.55
807,6,6487,4550,88,99,1205,545,41047-310,2217,1051,3421,6,Andrea Salinas,Democrat,Hispanic,0.55
808,6,2419,1870,11,16,329,193,41047-725,546,1013,1627,6,Andrea Salinas,Democrat,Hispanic,0.55
809,6,3263,1537,11,26,1590,99,41047-855,1278,1019,2390,6,Andrea Salinas,Democrat,Hispanic,0.55
810,6,6881,3974,61,212,2208,426,41047-691,1810,1882,3815,6,Andrea Salinas,Democrat,Hispanic,0.55
811,6,7301,3945,85,140,2563,568,41047-697,1672,1648,3446,6,Andrea Salinas,Democrat,Hispanic,0.55
812,6,2928,690,7,34,2129,68,41047-825,572,402,1015,6,Andrea Salinas,Democrat,Hispanic,0.55
813,6,3101,992,8,36,1970,95,41047-835,704,545,1295,6,Andrea Salinas,Democrat,Hispanic,0.55
814,5,184,145,3,2,17,17,41047-579,51,98,156,5,Janelle Bynum,Democrat,Black,0.51
815,6,4647,2875,45,110,1184,433,41047-321,907,445,1423,6,Andrea Salinas,Democrat,Hispanic,0.55
816,5,2543,1742,5,18,659,119,41047-555,637,1004,1708,5,Janelle Bynum,Democrat,Black,0.51
817,6,2996,2385,15,17,369,210,41047-715,568,1330,1953,6,Andrea Salinas,Democrat,Hispanic,0.55
818,5,69,57,0,0,9,3,41047-935,10,31,45,5,Janelle Bynum,Democrat,Black,0.51
819,6,1898,1613,3,27,120,135,41047-705,511,1077,1649,6,Andrea Salinas,Democrat,Hispanic,0.55
820,6,5878,2403,109,228,2603,535,41047-361,1032,771,1868,6,Andrea Salinas,Democrat,Hispanic,0.55
821,5,251,211,0,5,15,20,41047-686,41,96,147,5,Janelle Bynum,Democrat,Black,0.51
822,6,42,26,0,2,10,4,41047-584,6,10,17,6,Andrea Salinas,Democrat,Hispanic,0.55
823,6,5611,4245,70,354,581,361,41047-340,2139,1834,4107,6,Andrea Salinas,Democrat,Hispanic,0.55
824,6,8133,3673,104,152,3576,628,41047-350,1478,1297,2887,6,Andrea Salinas,Democrat,Hispanic,0.55
825,6,7178,5476,85,173,797,647,41047-332,3113,1991,5291,6,Andrea Salinas,Democrat,Hispanic,0.55
826,6,5713,4359,34,165,800,355,41047-402,1870,2070,4064,6,Andrea Salinas,Democrat,Hispanic,0.55
827,6,8334,6426,99,414,790,605,41047-342,3064,2542,5819,6,Andrea Salinas,Democrat,Hispanic,0.55
828,6,3093,1184,15,42,1723,129,41047-815,606,561,1207,6,Andrea Salinas,Democrat,Hispanic,0.55
829,6,5471,4356,59,166,499,391,41047-371,2424,1630,4258,6,Andrea Salinas,Democrat,Hispanic,0.55
830,6,5312,2718,39,263,1917,375,41047-363,1551,1359,3001,6,Andrea Salinas,Democrat,Hispanic,0.55
831,6,616,528,1,12,31,44,41047-781,243,267,531,6,Andrea Salinas,Democrat,Hispanic,0.55
832,5,87,76,1,0,2,8,41047-587,12,59,72,5,Janelle Bynum,Democrat,Black,0.51
833,6,589,496,0,11,56,26,41047-783,192,310,527,6,Andrea Salinas,Democrat,Hispanic,0.55
834,6,8877,3661,151,241,4016,808,41047-690,1479,1355,2940,6,Andrea Salinas,Democrat,Hispanic,0.55
835,5,3459,2727,21,29,464,218,41047-625,1107,1150,2361,5,Janelle Bynum,Democrat,Black,0.51
836,5,388,271,1,11,87,18,41047-677,107,163,286,5,Janelle Bynum,Democrat,Black,0.51
837,5,479,371,0,6,83,19,41047-586,86,230,321,5,Janelle Bynum,Democrat,Black,0.51
838,6,180,147,1,0,15,17,41047-782,53,34,90,6,Andrea Salinas,Democrat,Hispanic,0.55
839,6,255,190,0,7,31,27,41047-784,81,93,186,6,Andrea Salinas,Democrat,Hispanic,0.55
840,6,4682,3270,229,93,827,263,41047-333,497,585,1114,6,Andrea Salinas,Democrat,Hispanic,0.55
841,5,6210,4752,29,62,902,465,41047-655,1316,2609,4080,5,Janelle Bynum,Democrat,Black,0.51
842,6,3889,1843,87,207,1479,273,41047-352,1033,990,2095,6,Andrea Salinas,Democrat,Hispanic,0.55
843,5,537,483,0,6,29,19,41047-688,173,333,525,5,Janelle Bynum,Democrat,Black,0.51
844,5,4364,3656,10,27,416,255,41047-635,1812,1539,3490,5,Janelle Bynum,Democrat,Black,0.51
845,6,4576,2634,77,132,1368,365,41047-322,1104,860,2032,6,Andrea Salinas,Democrat,Hispanic,0.55
846,5,322,276,0,1,17,28,41047-790,55,220,285,5,Janelle Bynum,Democrat,Black,0.51
847,6,1325,1128,11,39,67,80,41047-779,521,685,1252,6,Andrea Salinas,Democrat,Hispanic,0.55
848,6,5294,4377,29,163,389,336,41047-370,2799,1396,4339,6,Andrea Salinas,Democrat,Hispanic,0.55
849,5,3552,2929,8,82,366,167,41047-682,998,1676,2744,5,Janelle Bynum,Democrat,Black,0.51
850,5,1029,535,1,14,433,46,41047-591,162,333,513,5,Janelle Bynum,Democrat,Black,0.51
851,5,1303,1143,3,18,67,72,41047-679,262,803,1102,5,Janelle Bynum,Democrat,Black,0.51
852,6,636,493,5,2,114,22,41047-577,150,305,470,6,Andrea Salinas,Democrat,Hispanic,0.55
853,5,409,337,1,1,57,13,41047-680,77,176,264,5,Janelle Bynum,Democrat,Black,0.51
854,5,280,234,1,0,25,20,41047-786,38,176,220,5,Janelle Bynum,Democrat,Black,0.51
855,6,1832,1570,6,30,126,100,41047-787,489,1016,1564,6,Andrea Salinas,Democrat,Hispanic,0.55
856,6,1205,1054,6,7,70,68,41047-780,556,550,1148,6,Andrea Salinas,Democrat,Hispanic,0.55
857,6,1305,1092,2,15,99,97,41047-791,265,657,954,6,Andrea Salinas,Democrat,Hispanic,0.55
858,5,318,279,2,0,9,28,41047-676,171,219,408,5,Janelle Bynum,Democrat,Black,0.51
859,5,1223,885,14,19,261,44,41047-590,171,573,769,5,Janelle Bynum,Democrat,Black,0.51
860,5,1158,946,2,9,123,78,41047-698,288,547,861,5,Janelle Bynum,Democrat,Black,0.51
861,6,1827,1548,6,13,129,131,41047-788,459,971,1460,6,Andrea Salinas,Democrat,Hispanic,0.55
862,6,3143,2652,1,38,247,205,41047-789,825,1677,2585,6,Andrea Salinas,Democrat,Hispanic,0.55
863,6,3235,2483,9,26,570,147,41047-581,724,1382,2180,6,Andrea Salinas,Democrat,Hispanic,0.55
864,5,769,689,0,4,45,31,41047-684,114,271,397,5,Janelle Bynum,Democrat,Black,0.51
865,5,1547,1106,12,21,325,83,41047-583,265,757,1053,5,Janelle Bynum,Democrat,Black,0.51
866,6,1361,966,4,8,335,48,41047-580,228,549,820,6,Andrea Salinas,Democrat,Hispanic,0.55
867,5,1320,1165,0,10,54,91,41047-674,253,786,1070,5,Janelle Bynum,Democrat,Black,0.51
868,5,1368,1206,6,9,71,76,41047-683,275,803,1122,5,Janelle Bynum,Democrat,Black,0.51
869,6,1704,1001,4,7,611,81,41047-582,304,666,995,6,Andrea Salinas,Democrat,Hispanic,0.55
870,5,1803,1635,0,5,88,75,41047-681,588,1097,1750,5,Janelle Bynum,Democrat,Black,0.51
871,5,511,450,0,7,28,26,41047-981,89,177,277,5,Janelle Bynum,Democrat,Black,0.51
872,2,1530,1377,4,9,76,64,41049-Heppner/Hardman,233,870,1133,2,Cliff Bentz,Republican,White,0.62
873,2,3325,1172,15,4,2018,116,41049-Boardman,462,793,1327,2,Cliff Bentz,Republican,White,0.62
874,2,3063,1958,6,14,922,163,41049-Irrigon,326,1152,1532,2,Cliff Bentz,Republican,White,0.62
875,2,531,434,1,1,71,24,41049-Ione,73,279,364,2,Cliff Bentz,Republican,White,0.62
876,2,393,349,0,1,31,12,41049-Lexington,44,314,376,2,Cliff Bentz,Republican,White,0.62
877,3,120,84,7,2,16,11,41051-4407,18,10,29,3,Maxine Dexter,Democrat,White,0.71
878,5,3181,2647,26,143,148,217,41051-4101,2494,225,2802,5,Janelle Bynum,Democrat,Black,0.51
