precinct_id,state,total_votes,ei_white_dem_vote_fraction,ei_white_rep_vote_fraction,ei_white_party_of_choice,ei_white_precinct_confidence,ei_black_dem_vote_fraction,ei_black_rep_vote_fraction,ei_black_party_of_choice,ei_black_precinct_confidence,ei_asian_dem_vote_fraction,ei_asian_rep_vote_fraction,ei_asian_party_of_choice,ei_asian_precinct_confidence,ei_hispanic_dem_vote_fraction,ei_hispanic_rep_vote_fraction,ei_hispanic_party_of_choice,ei_hispanic_precinct_confidence
1894,South Carolina,751,0.368153,0.631847,republican,0.6318,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1895,South Carolina,971,0.267675,0.732325,republican,0.7323,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1896,South Carolina,906,0.536622,0.463378,democratic,0.5366,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1897,South Carolina,694,0.299292,0.700708,republican,0.7007,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1898,South Carolina,507,0.242696,0.757304,republican,0.7573,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1899,South Carolina,1541,0.409318,0.590682,republican,0.5907,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1900,South Carolina,1639,0.422155,0.577845,republican,0.5778,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1901,South Carolina,1362,0.657313,0.342687,democratic,0.6573,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1902,South Carolina,848,0.285628,0.714372,republican,0.7144,1.0,0.0,democratic,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1903,South Carolina,1171,0.361783,0.638217,republican,0.6382,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1904,South Carolina,878,0.59933,0.40067,democratic,0.5993,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1905,South Carolina,906,0.710537,0.289463,democratic,0.7105,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1906,South Carolina,1201,0.611148,0.388852,democratic,0.6111,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1907,South Carolina,1476,0.476222,0.523778,republican,0.5238,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1908,South Carolina,1644,0.327256,0.672744,republican,0.6727,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1909,South Carolina,2806,0.346048,0.653952,republican,0.654,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1910,South Carolina,3318,0.393222,0.606778,republican,0.6068,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1911,South Carolina,1239,0.484336,0.515664,republican,0.5157,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1912,South Carolina,2056,0.387275,0.612725,republican,0.6127,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1913,South Carolina,2000,0.401308,0.598692,republican,0.5987,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1914,South Carolina,2225,0.361508,0.638492,republican,0.6385,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1915,South Carolina,379,0.865196,0.134804,democratic,0.8652,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1916,South Carolina,588,0.3317,0.6683,republican,0.6683,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1917,South Carolina,917,0.223713,0.776287,republican,0.7763,0.773159,0.226841,democratic,0.7732,0.0,1.0,republican,1.0,0.865562,0.134438,democratic,0.8656
1918,South Carolina,1096,0.352077,0.647923,republican,0.6479,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1919,South Carolina,1251,0.191111,0.808889,republican,0.8089,0.949063,0.050937,democratic,0.9491,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1920,South Carolina,2116,0.358734,0.641266,republican,0.6413,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1921,South Carolina,530,0.199657,0.800343,republican,0.8003,0.947145,0.052855,democratic,0.9471,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1922,South Carolina,2219,0.406134,0.593866,republican,0.5939,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1923,South Carolina,1088,0.339071,0.660929,republican,0.6609,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1924,South Carolina,551,0.503915,0.496085,democratic,0.5039,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1925,South Carolina,843,0.416677,0.583323,republican,0.5833,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1926,South Carolina,1218,0.377294,0.622706,republican,0.6227,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1927,South Carolina,2615,0.120379,0.879621,republican,0.8796,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1928,South Carolina,2076,0.395419,0.604581,republican,0.6046,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1929,South Carolina,1825,0.36483,0.63517,republican,0.6352,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1930,South Carolina,1732,0.194669,0.805331,republican,0.8053,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1931,South Carolina,1613,0.182543,0.817457,republican,0.8175,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1932,South Carolina,738,0.429255,0.570745,republican,0.5707,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1933,South Carolina,789,0.340755,0.659245,republican,0.6592,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1934,South Carolina,1125,0.295112,0.704888,republican,0.7049,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1935,South Carolina,1517,0.169845,0.830155,republican,0.8302,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1936,South Carolina,2341,0.511597,0.488403,democratic,0.5116,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1937,South Carolina,571,0.621534,0.378466,democratic,0.6215,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1938,South Carolina,729,0.602029,0.397971,democratic,0.602,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1939,South Carolina,1037,0.608204,0.391796,democratic,0.6082,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1940,South Carolina,797,0.596635,0.403365,democratic,0.5966,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1941,South Carolina,1077,0.607851,0.392149,democratic,0.6079,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1942,South Carolina,1534,0.630751,0.369249,democratic,0.6308,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1943,South Carolina,1242,0.611072,0.388928,democratic,0.6111,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1944,South Carolina,829,0.508804,0.491196,democratic,0.5088,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1945,South Carolina,1122,0.398826,0.601174,republican,0.6012,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1946,South Carolina,1333,0.449284,0.550716,republican,0.5507,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1947,South Carolina,667,0.445219,0.554781,republican,0.5548,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1948,South Carolina,547,0.948657,0.051343,democratic,0.9487,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1949,South Carolina,330,0.682328,0.317672,democratic,0.6823,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1950,South Carolina,1106,0.636645,0.363355,democratic,0.6366,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1951,South Carolina,834,0.772346,0.227654,democratic,0.7723,0.997849,0.002151,democratic,0.9978,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1952,South Carolina,798,0.775992,0.224008,democratic,0.776,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1953,South Carolina,732,0.556066,0.443934,democratic,0.5561,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.865562,0.134438,democratic,0.8656
1954,South Carolina,850,0.415826,0.584174,republican,0.5842,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1955,South Carolina,1298,0.227648,0.772352,republican,0.7724,0.611611,0.388389,democratic,0.6116,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1956,South Carolina,831,0.27752,0.72248,republican,0.7225,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1957,South Carolina,721,0.714045,0.285955,democratic,0.714,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1958,South Carolina,943,0.623426,0.376574,democratic,0.6234,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1959,South Carolina,708,0.548445,0.451555,democratic,0.5484,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1960,South Carolina,476,0.92043,0.07957,democratic,0.9204,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1961,South Carolina,477,1.0,0.0,democratic,1.0,0.980914,0.019086,democratic,0.9809,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1962,South Carolina,514,0.623471,0.376529,democratic,0.6235,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1963,South Carolina,813,0.462127,0.537873,republican,0.5379,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1964,South Carolina,1194,0.635233,0.364767,democratic,0.6352,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1965,South Carolina,550,0.441747,0.558253,republican,0.5583,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1966,South Carolina,971,0.467574,0.532426,republican,0.5324,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1967,South Carolina,491,1.0,0.0,democratic,1.0,0.976766,0.023234,democratic,0.9768,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1968,South Carolina,123,0.995048,0.004952,democratic,0.995,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1969,South Carolina,391,0.873308,0.126692,democratic,0.8733,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1970,South Carolina,764,0.244532,0.755468,republican,0.7555,0.956024,0.043976,democratic,0.956,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1971,South Carolina,747,0.538723,0.461277,democratic,0.5387,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1972,South Carolina,703,0.484236,0.515764,republican,0.5158,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1973,South Carolina,2142,0.307947,0.692053,republican,0.6921,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1974,South Carolina,1464,0.201691,0.798309,republican,0.7983,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1975,South Carolina,1847,0.437802,0.562198,republican,0.5622,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1976,South Carolina,374,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1977,South Carolina,823,0.0,1.0,republican,1.0,0.587087,0.412913,democratic,0.5871,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1978,South Carolina,423,0.0,1.0,republican,1.0,0.526702,0.473298,democratic,0.5267,0.737317,0.262683,democratic,0.7373,0.369531,0.630469,republican,0.6305
1979,South Carolina,1204,0.070784,0.929216,republican,0.9292,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1980,South Carolina,1053,0.02022,0.97978,republican,0.9798,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1981,South Carolina,687,0.016231,0.983769,republican,0.9838,0.342365,0.657635,republican,0.6576,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1982,South Carolina,773,0.090795,0.909205,republican,0.9092,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1983,South Carolina,441,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1984,South Carolina,533,0.0,1.0,republican,1.0,0.708215,0.291785,democratic,0.7082,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1985,South Carolina,744,0.0,1.0,republican,1.0,0.894733,0.105267,democratic,0.8947,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1986,South Carolina,710,0.0,1.0,republican,1.0,0.700261,0.299739,democratic,0.7003,0.737317,0.262683,democratic,0.7373,0.452088,0.547912,republican,0.5479
1987,South Carolina,822,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1988,South Carolina,426,0.0,1.0,republican,1.0,0.557139,0.442861,democratic,0.5571,0.737317,0.262683,democratic,0.7373,0.633164,0.366836,democratic,0.6332
1989,South Carolina,2461,0.066914,0.933086,republican,0.9331,0.087536,0.912464,republican,0.9125,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1990,South Carolina,484,0.09641,0.90359,republican,0.9036,0.85359,0.14641,democratic,0.8536,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1991,South Carolina,1586,0.170951,0.829049,republican,0.829,0.568552,0.431448,democratic,0.5686,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1992,South Carolina,1761,0.137678,0.862322,republican,0.8623,0.959905,0.040095,democratic,0.9599,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1993,South Carolina,2446,0.108384,0.891616,republican,0.8916,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1994,South Carolina,535,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.73033,0.26967,democratic,0.7303
1995,South Carolina,573,0.527291,0.472709,democratic,0.5273,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1996,South Carolina,1444,0.058027,0.941973,republican,0.942,0.311828,0.688172,republican,0.6882,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1997,South Carolina,1114,0.235846,0.764154,republican,0.7642,0.532746,0.467254,democratic,0.5327,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1998,South Carolina,1266,0.084612,0.915388,republican,0.9154,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1999,South Carolina,2055,0.049968,0.950032,republican,0.95,0.951315,0.048685,democratic,0.9513,0.701402,0.298598,democratic,0.7014,0.612543,0.387457,democratic,0.6125
2000,South Carolina,1747,0.070232,0.929768,republican,0.9298,0.498951,0.501049,republican,0.501,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2001,South Carolina,1733,0.007766,0.992234,republican,0.9922,0.265062,0.734938,republican,0.7349,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2002,South Carolina,1586,0.102273,0.897727,republican,0.8977,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2003,South Carolina,1722,0.145151,0.854849,republican,0.8548,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2004,South Carolina,616,0.162359,0.837641,republican,0.8376,0.179956,0.820044,republican,0.82,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2005,South Carolina,752,0.436847,0.563153,republican,0.5632,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
2006,South Carolina,915,0.058786,0.941214,republican,0.9412,0.35558,0.64442,republican,0.6444,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2007,South Carolina,1171,0.236092,0.763908,republican,0.7639,0.859349,0.140651,democratic,0.8593,0.0,1.0,republican,1.0,0.208768,0.791232,republican,0.7912
2008,South Carolina,2244,0.070418,0.929582,republican,0.9296,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.865562,0.134438,democratic,0.8656
2009,South Carolina,1339,0.037951,0.962049,republican,0.962,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2010,South Carolina,860,0.038192,0.961808,republican,0.9618,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2011,South Carolina,1316,0.0,1.0,republican,1.0,0.208887,0.791113,republican,0.7911,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2012,South Carolina,1341,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2013,South Carolina,2106,0.019732,0.980268,republican,0.9803,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2014,South Carolina,1453,0.063208,0.936792,republican,0.9368,0.452115,0.547885,republican,0.5479,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2015,South Carolina,1086,0.095232,0.904768,republican,0.9048,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2016,South Carolina,449,0.261874,0.738126,republican,0.7381,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2017,South Carolina,808,0.064561,0.935439,republican,0.9354,0.109617,0.890383,republican,0.8904,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2018,South Carolina,2063,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2019,South Carolina,1041,0.336996,0.663004,republican,0.663,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2020,South Carolina,1208,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2021,South Carolina,737,0.0,1.0,republican,1.0,0.848889,0.151111,democratic,0.8489,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2022,South Carolina,617,0.011728,0.988272,republican,0.9883,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2023,South Carolina,866,0.071827,0.928173,republican,0.9282,0.757345,0.242655,democratic,0.7573,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2024,South Carolina,2097,0.021279,0.978721,republican,0.9787,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2025,South Carolina,1013,0.282391,0.717609,republican,0.7176,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2026,South Carolina,877,0.17348,0.82652,republican,0.8265,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2027,South Carolina,1114,0.0,1.0,republican,1.0,0.681233,0.318767,democratic,0.6812,0.737317,0.262683,democratic,0.7373,0.542779,0.457221,democratic,0.5428
2028,South Carolina,1832,0.123488,0.876512,republican,0.8765,0.849138,0.150862,democratic,0.8491,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2029,South Carolina,1174,0.298587,0.701413,republican,0.7014,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2030,South Carolina,1027,0.006571,0.993429,republican,0.9934,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2031,South Carolina,1324,0.0232,0.9768,republican,0.9768,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2032,South Carolina,1206,0.022707,0.977293,republican,0.9773,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2033,South Carolina,766,0.650028,0.349972,democratic,0.65,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
2034,South Carolina,2672,0.143099,0.856901,republican,0.8569,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2035,South Carolina,1351,0.080913,0.919087,republican,0.9191,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2036,South Carolina,1831,0.059278,0.940722,republican,0.9407,0.014929,0.985071,republican,0.9851,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2037,South Carolina,1575,0.093293,0.906707,republican,0.9067,0.303188,0.696812,republican,0.6968,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2038,South Carolina,668,0.0,1.0,republican,1.0,0.855423,0.144577,democratic,0.8554,1.0,0.0,democratic,1.0,0.693313,0.306687,democratic,0.6933
2039,South Carolina,786,0.187292,0.812708,republican,0.8127,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2040,South Carolina,1731,0.051421,0.948579,republican,0.9486,0.631083,0.368917,democratic,0.6311,0.190254,0.809746,republican,0.8097,0.500821,0.499179,democratic,0.5008
2041,South Carolina,1290,0.00436,0.99564,republican,0.9956,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2042,South Carolina,1880,0.013726,0.986274,republican,0.9863,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2043,South Carolina,1305,0.058445,0.941555,republican,0.9416,0.952125,0.047875,democratic,0.9521,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2044,South Carolina,787,0.0,1.0,republican,1.0,0.755986,0.244014,democratic,0.756,1.0,0.0,democratic,1.0,0.981812,0.018188,democratic,0.9818
2045,South Carolina,1471,0.117857,0.882143,republican,0.8821,0.156295,0.843705,republican,0.8437,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2046,South Carolina,975,0.159214,0.840786,republican,0.8408,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
2047,South Carolina,897,0.166159,0.833841,republican,0.8338,0.923452,0.076548,democratic,0.9235,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
2048,South Carolina,1828,0.100386,0.899614,republican,0.8996,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2049,South Carolina,1267,0.082948,0.917052,republican,0.9171,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2050,South Carolina,1227,0.118365,0.881635,republican,0.8816,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2051,South Carolina,2220,0.110658,0.889342,republican,0.8893,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2052,South Carolina,1277,0.102817,0.897183,republican,0.8972,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2053,South Carolina,3596,0.040709,0.959291,republican,0.9593,0.127837,0.872163,republican,0.8722,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2054,South Carolina,1787,0.044383,0.955617,republican,0.9556,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2055,South Carolina,1466,0.034304,0.965696,republican,0.9657,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2056,South Carolina,1656,0.325542,0.674458,republican,0.6745,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
2057,South Carolina,1223,0.076704,0.923296,republican,0.9233,0.622583,0.377417,democratic,0.6226,0.012666,0.987334,republican,0.9873,0.362094,0.637906,republican,0.6379
2058,South Carolina,1269,0.179686,0.820314,republican,0.8203,0.716305,0.283695,democratic,0.7163,0.0,1.0,republican,1.0,0.490612,0.509388,republican,0.5094
2059,South Carolina,1451,0.217348,0.782652,republican,0.7827,0.736603,0.263397,democratic,0.7366,0.0,1.0,republican,1.0,0.274252,0.725748,republican,0.7257
2060,South Carolina,1019,0.021899,0.978101,republican,0.9781,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2061,South Carolina,2362,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2062,South Carolina,908,0.429017,0.570983,republican,0.571,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
2063,South Carolina,1844,0.046558,0.953442,republican,0.9534,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
2064,South Carolina,1598,0.033552,0.966448,republican,0.9664,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
2065,South Carolina,424,0.532693,0.467307,democratic,0.5327,0.989073,0.010927,democratic,0.9891,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
2066,South Carolina,1611,0.015794,0.984206,republican,0.9842,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
